ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText
6,Every registered user will have access to the product's support site via the Internet. 70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',0,1,0,0,0,1,0,0,0,0,0,1,1,0,every registered user access product support site via internet NUM registered user shall find solution problem within NUM minute using support site
6,The customer shall be able to easily integrate new building maps with the product throughout the product's lifecycle. Integration of new maps with the product shall be possible with little to no support from product support staff.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,customer shall able easily integrate new building map product throughout product lifecycle integration new map product shall possible little support product support staff
6,The product shall be translated into foreign languages other than the target market countries' languages in future releases. For each emerging target market it shall take no more than 5 days to configure the product for that market's language.',0,1,0,0,0,0,1,0,0,0,1,0,1,0,product shall translated foreign language target market country language future release emerging target market shall take NUM day configure product market language
6,'The product is expected to integrate with multiple database management systems. The product will operate with Oracle SQL Server DB2 MySQL HSQL and MS Access.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product expected integrate multiple database management system product operate oracle sql server db NUM mysql hsql m access
6,'The product shall be able to be installed in any operating environment within 2 days.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product shall able installed operating environment within NUM day
6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access. 100% of all logons shall be by either company employees or external users with company-approved user IDs.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure company employee external user companyapproved user id may product access NUM logons shall either company employee external user companyapproved user id
6,'Only managers are able to perform search queries for reservations by user. 100% of all search queries for reservations by user shall be from logons of only management logons.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,manager able perform search query reservation user NUM search query reservation user shall logons management logons
6,The product shall ensure that the database's data corresponds to the data entered by the user. Each conference room reservation in the system will contain the same information as was entered by the user.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure database data corresponds data entered user conference room reservation system contain information entered user
6,The product shall prevent the input of malicious data. The product and/or adjacent hardware/software systems' data shall remain 100% uncorrupted each time malicious data is input into the product.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall prevent input malicious data product andor adjacent hardwaresoftware system data shall remain NUM uncorrupted time malicious data input product
6,'The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data. The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.',0,1,1,1,0,0,0,0,0,0,0,1,0,0,product andor dependent databasesfilesystems shall remain operational result input malicious data product andor dependent databasesfilesystems shall crash NUM time malicious data input product
6,'The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.',0,1,0,0,0,0,1,0,0,0,0,1,0,0,product shall ability receive automatic software update new threat emerge NUM customer able receive automatic software update transmitted installed product
6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,language product shall accommodate target market country NUM survey respondent target market country find language product acceptable
6,The product shall be able to display calendar dates and times according to the user's locale. 90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall able display calendar date time according user locale NUM survey respondent target market country find date time formatting product correct
6,'The product must be developed with the J2SE/J2EE programming language libraries',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product must developed j NUM sej NUM ee programming language library
6,'The product shall record meeting entries.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record meeting entry
6,'The product will notify employees of meeting invitations.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product notify employee meeting invitation
6,'The product shall have the ability to send meeting reminders to employees.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall ability send meeting reminder employee
6,'The product shall assign the organizers contact information to each meeting they create.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall assign organizer contact information meeting create
6,'The product will record meeting acknowledgements.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product record meeting acknowledgement
6,'The product shall store new conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall store new conference room
6,'The product shall update existing conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall update existing conference room
6,'The product will be able to delete conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product able delete conference room
6,'The product shall be able to store new room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able store new room equipment
6,'The product will update existing room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product update existing room equipment
6,'The product shall be able to delete room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able delete room equipment
6,'The product shall allow an organizer to invite other employees to meetings.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow organizer invite employee meeting
6,'Each time a conference room is reserved the conference room schedule shall be updated to reflect the time and date of the reservation.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,time conference room reserved conference room schedule shall updated reflect time date reservation
6,'The product shall record the transportation status of equipment reserved.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record transportation status equipment reserved
6,'The product shall display a map of the company building showing conference room locations.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall display map company building showing conference room location
6,'The product shall record updated meeting agendas.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record updated meeting agenda
6,'The product shall send a meeting confirmation to the meeting organizer.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall send meeting confirmation meeting organizer
6,'The product shall display room equipment according to search parameters.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall display room equipment according search parameter
6,'The product shall display conference rooms according to search parameters.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall display conference room according search parameter
6,'The product shall record different meeting types.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record different meeting type
6,'The product shall record all the equipment that has been reserved.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record equipment reserved
6,'The product shall notify building personnel of equipment transport requests.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall notify building personnel equipment transport request
6,'The product will allow priviledged users to view meeting schedules in multiple reporting views.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product allow priviledged user view meeting schedule multiple reporting view
6,'The product shall be able to send meeting notifications via different kinds of end-user specified methods.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able send meeting notification via different kind enduser specified method
6,'The product shall have a customizable Look and Feel.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,product shall customizable look feel
6,'The product shall have an intuitive user interface.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall intuitive user interface
6,'The product will display an available status for unreserved conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product display available status unreserved conference room
7,'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',1,1,0,0,0,0,0,0,1,0,0,0,0,0,recreation inventory quantity adjustment period previous NUM day shall take NUM min
7,'The System shall allow for a minimum of 6 users to work at the same time.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,system shall allow minimum NUM user work time
7,'The System shall utilize currently owned computer equipment.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,system shall utilize currently owned computer equipment
7,'The System shall be able to automatically backup business data and restore them on demand.',1,1,0,1,0,0,0,0,0,0,0,0,0,0,system shall able automatically backup business data restore demand
7,'The System shall maintain consistent security. Any changes in user passwords and/or permissions should take affect in all parts of the System.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,system shall maintain consistent security change user password andor permission take affect part system
7,'The System shall granularly control access rights to all major subsystems. It should be possible to assign access rights to all subsystems independently.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,system shall granularly control access right major subsystem possible assign access right subsystem independently
7,'The System shall meet all applicable accounting standards. The final version of the System must successfully pass independent audit performed by a certified auditor.',0,1,0,0,1,0,1,0,0,0,0,0,0,0,system shall meet applicable accounting standard final version system must successfully pas independent audit performed certified auditor
7,'The System shall not require additional third party licenses resulting in royalty fees.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,system shall require additional third party license resulting royalty fee
7,'The System shall allow generation of Inventory Quantity Adjustment documents on demand.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall allow generation inventory quantity adjustment document demand
7,'The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall allow demand generation inventory quantity adjustment document since certain point time
7,'The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,iqa subsystem shall take account current inventory status adjust inventory substitutionary ingredient accordingly
7,'The System shall allow entering storing and modifying product formulas.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall allow entering storing modifying product formula
7,'Product formulas shall allow use of semi-products which have own formulas.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product formula shall allow use semiproducts formula
7,'Product formula ingredients shall allow defining substitutionary ingredients.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product formula ingredient shall allow defining substitutionary ingredient
7,'Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product formula substitutionary ingredient shall entered automatically pfe subsystem
7,'Formula substitutionary ingredients shall be kept in persisted order',1,0,0,0,0,0,0,0,0,0,0,0,0,0,formula substitutionary ingredient shall kept persisted order
7,'Product shall allow entering storing and modifying product menus used by POS terminals.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow entering storing modifying product menu used po terminal
7,'PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,pme subsystem shall allow building product menu based list product kept accounting system
7,'PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,pme subsystem shall allow keeping submenu within menu product within submenu managed persisted order
7,'PME Subsystem shall allow for a product to exist in more than one submenu',1,0,0,0,0,0,0,0,0,0,0,0,0,0,pme subsystem shall allow product exist one submenu
7,'The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,rms system shall window xp look feel use gui future making use intuitive
7,'The System shall generate Inventory Quantity Adjustment document based on product daily sales data and product formulas.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall generate inventory quantity adjustment document based product daily sale data product formula
7,'The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall generate inventory quantity adjustment document automatically daily product sale data available
8,'Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,administrator shall able activate prepaid card via administration section NUM second
8,'Customer shall be able to check the status of their prepaid card by entering in the PIN number in under 5 seconds.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,customer shall able check status prepaid card entering pin number NUM second
8,"System shall let customers register on the website as a ""pay as you go"" user in under 5 minutes.'",1,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall let customer register website pay go user NUM minute
8,"System shall let customers register on the website as a ""unlimited movie subscriber"" user in under 10 minutes.'",1,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall let customer register website unlimited movie subscriber user NUM minute
8,'System shall let existing customers log into the website with their email address and password in under 5 seconds.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall let existing customer log website email address password NUM second
8,'System shall let customers cancel their account process shall take no longer than 2 minutes. Database will mark the account as inactive and user will not be able to log into the website.',1,1,0,0,0,0,0,0,1,0,0,1,1,0,system shall let customer cancel account process shall take longer NUM minute database mark account inactive user able log website
8,'System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.',1,1,0,0,0,0,0,0,1,0,0,1,0,0,system shall let administrator deactivate customer account NUM minute customer longer able access website
8,'System shall let administrator add/remove movies on the website in under 5 minutes. Entered movie information will be stored in the database and will now be available on the website.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall let administrator addremove movie website NUM minute entered movie information stored database available website
8,'System shall let the administrator add/remove categories on the website in under 5 minutes.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall let administrator addremove category website NUM minute
8,'System shall let Izogn Manager access sales and usage statistics in under 2 minutes.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,system shall let izogn manager access sale usage statistic NUM minute
8,'System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall let administrator generate unique prepaid pin NUM minute generate excel file generated pin
8,'The website shall be attractive to all audiences. The website shall appear to be fun and the colors should be bright and vibrant.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,website shall attractive audience website shall appear fun color bright vibrant
8,'The website should have an African feel but should not alienate non-Africans. The website should use animation on pages which are describing the services to grab the users attention and encourage them to sign up.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,website african feel alienate nonafricans website use animation page describing service grab user attention encourage sign
8,'The website design should be modern clean and concise.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,website design modern clean concise
8,'The product should be able to be used by 90% of novice users on the Internet.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product able used NUM novice user internet
8,'Users should only have to navigate through a maximum of 4 pages to create an account with the website.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,user navigate maximum NUM page create account website
8,'Users should be able to access their streaming movies in under 2 clicks after logging into the website.',1,1,0,0,0,1,0,0,0,0,0,0,1,0,user able access streaming movie NUM click logging website
8,'An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,anonymous survey show NUM customer comfortable purchasing streaming movie NUM week using website
8,'An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,anonymous survey show NUM customer comfortable using purchasing prepaid card month using system
8,The product shall retain the customer's buying preferences and information.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall retain customer buying preference information
8,'The product shall be easy for customers with novice skills on the Internet to purchase and watch streaming movies. Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.',1,1,0,0,0,0,0,0,1,0,0,0,1,0,product shall easy customer novice skill internet purchase watch streaming movie customer able purchase watch predetermined movie NUM minute
8,'The product shall use symbols and words that are naturally understandable by users familiar with websites',0,1,0,0,0,1,0,0,0,0,0,0,1,0,product shall use symbol word naturally understandable user familiar website
8,'The website will use standard Internet conventions when interacting with the user.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,website use standard internet convention interacting user
8,'Any interface between a user and the automated system shall have a maximum response time of 5 seconds unless noted by an exception below.',0,1,0,1,0,0,0,0,1,0,0,0,0,0,interface user automated system shall maximum response time NUM second unless noted exception
8,'When purchasing a streaming movie or pre-paid card via credit card the processing time should have a maximum response time of 15 seconds.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,purchasing streaming movie prepaid card via credit card processing time maximum response time NUM second
8,When streaming a movie the buffering time should take no longer than 10 seconds (plus any latency on the user's connection.)',0,1,0,0,0,0,0,0,1,0,0,0,0,0,streaming movie buffering time take longer NUM second plus latency user connection
8,While streaming a movie buffering should only occur if there is latency in the user's connection.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,streaming movie buffering occur latency user connection
8,'All credit card information will be secured on the server and only accessible by authorized Izogn administrators. Information will be encrypted in the database.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,credit card information secured server accessible authorized izogn administrator information encrypted database
8,'The website shall be available for use 24 hours per day 365 days per year.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,website shall available use NUM hour per day NUM day per year
8,'The website shall achieve 99.5% up time.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,website shall achieve NUM time
8,'All movies shall be streamed on demand at any time of the day.',1,1,1,0,0,0,0,0,0,0,0,0,0,0,movie shall streamed demand time day
8,'The website shall continue to operate if the streaming server goes down.',0,1,1,1,0,0,0,0,0,0,0,0,0,0,website shall continue operate streaming server go
8,'The website shall continue to operate if the payment gateway goes down.',0,1,1,1,0,0,0,0,0,0,0,0,0,0,website shall continue operate payment gateway go
8,'The streaming server will support 50 simultaneous streaming connections.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,streaming server support NUM simultaneous streaming connection
8,'The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.',0,1,0,0,0,0,1,0,0,0,1,0,0,0,streaming server support maximum NUM movie new server added support movie
8,'The server will support a maximum of 1 000 simultaneous users.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,server support maximum NUM NUM simultaneous user
8,'The website shall be capable of supporting 100 000 customers.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,website shall capable supporting NUM NUM customer
8,'The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.',0,1,0,0,0,0,1,1,0,0,0,0,0,0,product shall expected operate within maximum maintenance budget minimum NUM year
8,'All aspects of the website shall be accessed by a web browser over the Internet.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,aspect website shall accessed web browser internet
8,'The same hardware supporting the current website will be used to support the new system.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,hardware supporting current website used support new system
8,'We must be able to interface with the following browsers: IE 5.X 6.0 Netscape 6.x 7.x 8.x and Firefox 1.0.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,must able interface following browser ie NUM x NUM netscape NUM x NUM x NUM x firefox NUM
8,'Website must interface with the CyberSource API to process credit card transactions.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,website must interface cybersource api process credit card transaction
8,'Website must be fully operational with MSN TV2.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,website must fully operational msn tv NUM
8,'Movies shall be encoded and streamed via Windows Media Player 9.0.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,movie shall encoded streamed via window medium player NUM
8,'Movies shall be encoded for 56k and 256k streams.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,movie shall encoded NUM k NUM k stream
8,'Promotional updates to the website should take a day to update.',0,1,0,0,0,0,1,0,0,0,0,0,1,0,promotional update website take day update
8,'Izogn Administrator must be able to update the category listings on the website within 2 minutes.',1,1,0,0,0,1,0,0,1,0,0,0,1,0,izogn administrator must able update category listing website within NUM minute
8,'Izogn Administrator must be able to add new products to the website within 2 minutes.',1,1,0,0,0,1,0,0,1,0,0,0,1,0,izogn administrator must able add new product website within NUM minute
8,'The system will provide a 24 hour 800 toll free number for support to its customers.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,system provide NUM hour NUM toll free number support customer
8,'The website will provide a help section with answers and solutions to common problems.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website provide help section answer solution common problem
8,'Velkat staff will be available for phone support between 7am-7pm M-F to provide technical support to the Izogn administrators.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,velkat staff available phone support NUM am NUM pm mf provide technical support izogn administrator
8,'The product shall be able to be installed in the specified environment within 1 working day.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall able installed specified environment within NUM working day
8,'Only registered customers can purchase streaming movies.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,registered customer purchase streaming movie
8,'A customer can only stream a movie if they purchased it and are within the 2 day viewing period.',0,1,0,0,1,0,0,0,0,0,0,1,0,0,customer stream movie purchased within NUM day viewing period
8,'Only authorized personnel can access customer records in the database.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,authorized personnel access customer record database
8,'Only administrators can activate a pre-paid card.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,administrator activate prepaid card
8,'Only authorized personnel can access sales information.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,authorized personnel access sale information
8,'The website shall prevent its data from being corrupted when incorrect data is entered in.',0,1,0,1,0,0,0,0,0,0,0,1,0,0,website shall prevent data corrupted incorrect data entered
8,'The website shall protect itself from intentional abuse and notify the administrator at all occurrences.',0,1,0,0,0,0,1,0,0,0,0,1,0,0,website shall protect intentional abuse notify administrator occurrence
8,'Data integrity scripts will be run on a weekly basis to verify the integrity of the database.',0,1,0,0,0,0,1,0,0,0,0,1,0,0,data integrity script run weekly basis verify integrity database
8,'The website shall make its user aware of its information practices before collection data from them via a Privacy Policy accessible on all pages of the website.',1,1,0,0,0,0,0,0,0,0,0,1,1,0,website shall make user aware information practice collection data via privacy policy accessible page website
8,'The system shall notify customers of changes to its information policy.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall notify customer change information policy
8,The system shall reveal private information only in compliance with the organization's information policy.',0,1,0,0,1,0,0,0,0,0,0,1,0,0,system shall reveal private information compliance organization information policy
8,'All customer information will be stored on a secure database accessible only to authorized personnel.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,customer information stored secure database accessible authorized personnel
8,'All credit card information will be encrypted in the database.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,credit card information encrypted database
8,'The streaming server will have anti-virus software to prevent infection of malicious viruses.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,streaming server antivirus software prevent infection malicious virus
8,'The website should cater to all tribes in Nigeria.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,website cater tribe nigeria
8,'The website shall not be offensive to religious or ethnic groups.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,website shall offensive religious ethnic group
8,'The website should appeal to all Africans not only Nigerians.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,website appeal african nigerian
8,'The website should use Flash to provide animation on the home page.',0,1,0,0,0,1,0,1,0,0,0,0,0,0,website use flash provide animation home page
8,'IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.',0,1,0,0,1,0,0,0,0,0,0,0,0,0,izognmovies shall meet licensing requirement set forth appropriate organization order stream african movie
8,'The website will comply with W3C standards.',0,1,0,0,1,0,0,0,0,0,0,1,0,0,website comply w NUM c standard
8,'The PHP code will comply with PEAR standards.',0,1,0,0,1,0,0,0,0,0,0,1,0,0,php code comply pear standard
8,'The website will allow customers to search for movies by title actor or director.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website allow customer search movie title actor director
8,'viewing a movie details the website will display the movies description actor and director entered in by the administrator.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,viewing movie detail website display movie description actor director entered administrator
8,'Website shall request and authorize credit card payment before allowing a user to stream a movie.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website shall request authorize credit card payment allowing user stream movie
8,'shall be able to stream purchased movie via Windows Media Player for up to 2 days aftere purchase date.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shall able stream purchased movie via window medium player NUM day aftere purchase date
8,'Website shall allow customers to browse movies by categories entered in by izogn administrator.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website shall allow customer browse movie category entered izogn administrator
8,'Website shall allow customers to view reviews of selected movies by other customers.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website shall allow customer view review selected movie customer
8,'Website shall allow customers to add their own movie review for a selected movie.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website shall allow customer add movie review selected movie
8,'Website shall allow the Izogn administrator to approve a review posted by a customer.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website shall allow izogn administrator approve review posted customer
8,'System will allow customers to pay for a streaming movie with a pre-paid card.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system allow customer pay streaming movie prepaid card
8,'Website shall allow customers to purchase pre-paid cards of $5 $10 or $20 value either by credit card or mail-in payment option.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website shall allow customer purchase prepaid card NUM NUM NUM value either credit card mailin payment option
8,'System shall automatically update the main page of the website every Friday and show the 4 latest movies that have been added to the website.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall automatically update main page website every friday show NUM latest movie added website
8,'System shall allow users to update their billing and contact information via the â€œMy Accountâ€ section of the website.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall allow user update billing contact information via âœmy accountâ section website
8,'Pre-paid cards shall be distributed via email or via a printed paper card.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,prepaid card shall distributed via email via printed paper card
8,'Movies can only be streamed if the customer has purchased a movie and is within the 2-day time period to stream the movie.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,movie streamed customer purchased movie within NUM day time period stream movie
8,'Website must be able to support free trial periods with various parameters set by the Izogn Manager.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,website must able support free trial period various parameter set izogn manager
8,'All streaming movie sales will be logged in the database and accessible by the administrator.',1,1,1,0,0,0,0,0,0,0,0,0,0,0,streaming movie sale logged database accessible administrator
8,'All registered customer information shall be stored and maintained in the database even after the customer cancels their account.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,registered customer information shall stored maintained database even customer cancel account
8,'Daily usage statistics should be logged and accessible by the administrator.',1,1,0,0,0,0,1,0,0,0,0,0,0,0,daily usage statistic logged accessible administrator
8,'The owner shall have free access to all of the streaming movies.',0,1,1,0,0,0,0,0,0,0,0,1,1,0,owner shall free access streaming movie
9,'Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.',0,1,1,0,0,0,0,0,1,0,0,0,0,0,total lead cycle time must completed NUM minute NUM lead volume business hour NUM am cst NUM pm cst NUM minute NUM lead volume business hour
9,'No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.',0,1,1,0,0,0,0,0,1,0,0,0,0,0,lead evaluation complete time period longer NUM second NUM lead processed
9,'For leads that process longer than 25 seconds the system will record the event and duration',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead process longer NUM second system record event duration
9,'The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,process must fit within processing time condition set forth auto rep assignment process lead assigned within NUM minute total life cycle
9,'The lead washing process will operate within the established physical web service structure.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,lead washing process operate within established physical web service structure
9,'The washing process must use a non binding neutral data format such as xml when receiving and processing lead data.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,washing process must use non binding neutral data format xml receiving processing lead data
9,'Defect reports will be available to technical units on a 24x7 basis.',0,1,1,1,0,0,0,0,0,0,0,0,0,0,defect report available technical unit NUM x NUM basis
9,'Washing parameters will be updated during scheduled maintenance hours.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,washing parameter updated scheduled maintenance hour
9,'The vendor will verify the invalid lead.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,vendor verify invalid lead
9,'Vendor will submit a credit validation record to be applied to the enterprise billing system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,vendor submit credit validation record applied enterprise billing system
9,'If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead scored high range system supply lead data score enterprise system
9,'The leads washing functionality will validate all leads received by the web service for valid data',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality validate lead received web service valid data
9,'The leads washing functionality will insert all leads captured by the web service.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality insert lead captured web service
9,'If the leads score falls within the high average score then it will be process by the ARA functionality.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead score fall within high average score process ara functionality
9,'If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead score fall within medium average set manual verification enrollment coordinator eleads system
9,'If the leads score falls within the low average then it will be returned to the supplying vendor',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead score fall within low average returned supplying vendor
