text,source,label,outlier_probability,outlier_prediction,anomaly_score,anomaly_prediction,needs_review
amount vacation day,clinc150_oos_test,1,0.9715713140983887,1,0.009072974415380297,1,True
vacation day amount,clinc150_oos_test,1,0.9715713140983887,1,0.009072974415380297,1,True
could book hotel tampa may NUM may NUM,clinc150_oos_validation,1,0.971571157987662,1,0.010182142395195048,1,True
convert credit card point cash,clinc150_oos_validation,1,0.9715691090948093,1,0.009277538442218514,1,True
im struggling remind pin number card,clinc150_oos_test,1,0.9715671181624281,1,0.005026791027727295,1,True
name person made,clinc150_oos_test,1,0.971566102858386,1,0.008972695400243869,1,True
book motel uptown march NUM march NUM,clinc150_oos_validation,1,0.9715647464829315,1,0.010182142395195048,1,True
find starbucks,clinc150_oos_train,1,0.9715636448756214,1,0.010182142395195048,1,True
cat name leroy jenkins ive ink stain shirt suspender sometimes make shoulder hurt enjoy playing retro video game NUM,persona_chat_train,1,0.9715609767720272,1,0.010182142395195048,1,True
whats NUM euro dollar,clinc150_oos_train,1,0.9715606682681613,1,0.010182142395195048,1,True
cat name leroy jenkins suspender sometimes make shoulder hurt wish real dragon could train ink stain shirt enjoy playing retro video game NUM,persona_chat_train,1,0.9715598189749621,1,0.008782677585588872,1,True
ink stain shirt cat name leroy jenkins enjoy playing retro video game NUM suspender sometimes make shoulder hurt wish real dragon could train,persona_chat_train,1,0.9715598189749621,1,0.008782677585588872,1,True
idea meaning life,clinc150_oos_validation,1,0.9715582886849325,1,0.010182142395195048,1,True
best friend calden got rejection letter gifted program seven year old like play soccer,persona_chat_train,1,0.9715576462103074,1,0.008298168870191691,1,True
best friend calden seven year old like play soccer got rejection letter gifted program,persona_chat_train,1,0.9715576462103074,1,0.008298168870191691,1,True
NUM need flight denver international new york international NUM rd,clinc150_oos_validation,1,0.9715573023139443,1,0.007559996363056654,1,True
time critical reception sholay greatly improved considered classic among greatest hindi language film NUM bbc review well rounded character simple narrative film commended comical cameo asrani jagdeep considered unnecessary film NUM th anniversary hindustan time wrote trailblazer term camera work well music practically every scene dialogue even small character highlight NUM film society lincoln center described sholay extraordinary utterly seamless blend adventure comedy music dance labelling indisputable classic chicago review critic ted shen criticised film NUM formulaic plot slapdash cinematography noted film alternate slapstick melodrama obituary producer gp sippy new york time said sholay revolutionized hindi filmmaking brought true professionalism indian script writing,wikitext_train,1,0.9715562178524674,1,0.0029312784429335603,1,True
idea sholay began four line snippet screenwriter pair salim javed told g p sippy ramesh sippy two producer director team earlier rejected idea ramesh sippy liked concept hired develop original idea film involved army officer decided hire two ex soldier avenge murder family army officer later changed policeman sippy felt would difficult get permission shoot scene depicting army activity salim javed completed script one month incorporating name personality trait friend acquaintance,wikitext_train,1,0.9715543203624166,1,0.002556012264208485,1,True
getting married six month drive mercedes im babysitter middle child NUM sibling,persona_chat_train,1,0.9715537914798978,1,0.010182142395195048,1,True
overweight unhappy believe god spend time facebook working work nursing home wife left took child,persona_chat_validation,1,0.9715533210462555,1,0.007705553062574588,1,True
lettuce fridge go bad,clinc150_oos_train,1,0.9715509503612895,1,0.010182142395195048,1,True
angelo forced help nicole give birth baby boy george handed marilyn immediately agreed tried stay away however became obvious needed struggled without marilyn became obsessed nicole power take new son back revealed nicole would struggle switch mothering instinct giving george away nicole came visit baby marilyn caught breastfeeding george alone symons called scene volatile nicole unaware marilyn reservation spending time baby breastfeeding scene symons stated marilyn shocked offended cut core worry natural mothering instinct george birth mother without doubt marilyn think nicole overstepping mark feel boundary overstepped could put big strain relationship incident nicole asked marylin stay away baby james defended nicole stating think hard bond marilyn baby nicole young want much give marilyn sid gift,wikitext_train,1,0.9715507872094034,1,0.006135094903506,1,True
best place eat,clinc150_oos_validation,1,0.9715496504108606,1,0.010182142395195048,1,True
favorite band avenged sevenfold watch south park least day recently proposed girlfriend three year currently hold three job dream job become baseball announcer,persona_chat_train,1,0.9715494356219826,1,0.008774448356141384,1,True
call frank,clinc150_oos_train,1,0.97154226262155,1,0.010182142395195048,1,True
would safe traveled japan,clinc150_oos_test,1,0.9715413048271113,1,0.010182142395195048,1,True
many gallon left,clinc150_oos_train,1,0.9715412940784428,1,0.010182142395195048,1,True
running hobby work grill cook looking second job favorite band pink floyd,persona_chat_train,1,0.9715401974420222,1,0.008562095210673248,1,True
old navy card reward balance,clinc150_oos_validation,1,0.9715377422241303,1,0.009277538442218514,1,True
like standing rain glass always dirty seem get clean always happy summer end rita hayworth woman dream,persona_chat_train,1,0.9715366949274953,1,0.007461645447524146,1,True
much owe irs,clinc150_oos_test,1,0.9715350235234222,1,0.010182142395195048,1,True
need place pittsburgh stay monday friday help,clinc150_oos_train,1,0.9715319437677292,1,0.0070589140111271265,1,True
actually helpful please cancel action,clinc150_oos_train,1,0.9715318715061024,1,0.010182142395195048,1,True
french laundry gotten good review lately,clinc150_oos_test,1,0.9715302551706465,1,0.009192741136967109,1,True
type kind pet,clinc150_oos_test,1,0.9715287979050596,1,0.008782677585588872,1,True
live big city enjoy singing enjoy video game magic mike favorite movie enjoy job teacher,persona_chat_train,1,0.9715286911876491,1,0.010182142395195048,1,True
suspender sometimes make shoulder hurt cat name leroy jenkins wish real dragon could train enjoy playing retro video game NUM ink stain shirt,persona_chat_train,1,0.971526440546362,1,0.008782677585588872,1,True
chocolate chip cooky tastier thing opinion drive toyota talk lot irc like pepsi,persona_chat_train,1,0.9715237891245477,1,0.010182142395195048,1,True
please use whispering voice need quiet,clinc150_oos_validation,1,0.9715230568785427,1,0.008475619175142779,1,True
love anime draw comic visit comic con read lot,persona_chat_train,1,0.9715228355027357,1,0.009276711905784274,1,True
ive NUM child though NUM passed away grow tallest sunfloweres ever seen spend day working church food pantry love agatha christie novel,persona_chat_train,1,0.9715217827945434,1,0.010182142395195048,1,True
cat dog liked,clinc150_oos_train,1,0.9715204139640994,1,0.010182142395195048,1,True
whats status jetblue flight,clinc150_oos_test,1,0.9715201341992822,1,0.010182142395195048,1,True
milk shopping list,clinc150_oos_test,1,0.971520121265107,1,0.010182142395195048,1,True
want set alarm NUM pm NUM pm,clinc150_oos_validation,1,0.9715162236550973,1,0.0093597028116581,1,True
born france moved canada husband author twin together digital artist favorite author stephen king,persona_chat_train,1,0.9715149409857022,1,0.010182142395195048,1,True
loss habitat major threat corn crake apart reduced suitability drained fertilised silage field compared traditional hay meadow western europe conversion grassland arable aided subsidy east collapse collective farming led abandonment lack management much land important breeding area localised threat include flood spring disturbance road wind farm bird good eating common england mr beeton recommended roasting four skewer significant direct hunting loss many bird NUM NUM year egypt migrating bird captured net set quail often migrate although may account NUM NUM NUM NUM european population loss form hunting less targeted specie numerous predictable,wikitext_train,1,0.9715135517236724,1,0.0045923733960196444,1,True
mpg car,clinc150_oos_validation,1,0.9715133109655111,1,0.010182142395195048,1,True
could get checkbook sent,clinc150_oos_test,1,0.9715076671742418,1,0.010182142395195048,1,True
income last year,clinc150_oos_validation,1,0.9715075687155192,1,0.010182142395195048,1,True
limit victoria secret card,clinc150_oos_validation,1,0.9715003695807578,1,0.009277538442218514,1,True
go ted,clinc150_oos_train,1,0.9714997856947034,1,0.010182142395195048,1,True
many minute take get empire state building manhattan,clinc150_oos_test,1,0.9714987706644297,1,0.006439458819738841,1,True
give timezone vancouver,clinc150_oos_validation,1,0.971497249022626,1,0.010182142395195048,1,True
date today,clinc150_oos_train,1,0.971493083997683,1,0.010182142395195048,1,True
plain maskray brown stingray neotrygon annotata specie stingray family dasyatidae found shallow soft bottomed habitat northern australia reaching NUM cm NUM NUM width specie diamond shaped grayish green pectoral fin disc short whip like tail alternating black white band fin fold short row thorn back base tail otherwise skin smooth specie possesses dark mask like pattern across eye common genus ornately patterned like maskrays,wikitext_train,1,0.9714928319941573,1,0.0071582276677302215,1,True
make money,clinc150_oos_test,1,0.9714831329936826,1,0.010182142395195048,1,True
spend lot time driving kid sport event black suburban still dream going paris designing clothes drink lot apple martini get girl night member four book club pta two bunch group,persona_chat_train,1,0.9714812877510949,1,0.004665146828930433,1,True
ive five son coffee preferred beverage also like glass wine evening drive mini van,persona_chat_validation,1,0.9714807126621164,1,0.010182142395195048,1,True
nost sure account blocked,clinc150_oos_train,1,0.9714779287964496,1,0.008975117175171687,1,True
look people eat three time week believe rich taxed much work finance,persona_chat_train,1,0.9714766580785196,1,0.007705553062574588,1,True
despite attempt draw new investment city hurricane galveston never fully returned previous level national importance prosperity development also hindered construction houston ship channel brought port houston direct competition natural harbor port galveston sea traffic recovery rebuild population galveston actively solicited immigration effort rabbi henry cohen congregation b nai israel galveston became focus immigration plan called galveston movement NUM NUM diverted roughly NUM NUM eastern european jewish immigrant usual destination crowded city northeastern united state additionally numerous immigrant group including greek italian russian jew came city period immigration trend substantially altered ethnic makeup island well many area texas western u,wikitext_train,1,0.9714755701296746,1,0.0003096736557567925,1,True
card got snapped half,clinc150_oos_train,1,0.9714726848019156,1,0.009277538442218514,1,True
whens ac bill due,clinc150_oos_train,1,0.9714726233390777,1,0.010182142395195048,1,True
remove grocery shopping todo list,clinc150_oos_test,1,0.9714697575172988,1,0.010182142395195048,1,True
tell credit card application processed,clinc150_oos_train,1,0.9714661883596019,1,0.009277538442218514,1,True
favorite movie good burger stay shape chase cheetah zoo like canning whittling eat exclusively meat,persona_chat_train,1,0.9714661000088499,1,0.007059726515774856,1,True
get someone look check engine light,clinc150_oos_test,1,0.9714585973284988,1,0.010182142395195048,1,True
im competitive ski racer hair reddish brown broke arm skiing family supportive skiing although ski high hill ive fear height,persona_chat_train,1,0.9714547316222762,1,0.008574457522724455,1,True
cheeseburger favorite food retired gym teacher volunteer soup kitchen poor growing,persona_chat_validation,1,0.9714514649827843,1,0.010182142395195048,1,True
reserve car rental denver colorado ford january NUM st NUM rd,clinc150_oos_train,1,0.9714478852427175,1,0.010182142395195048,1,True
overweight unhappy work nursing home believe god spend time facebook working wife left took child,persona_chat_validation,1,0.9714473379469104,1,0.007705553062574588,1,True
whats definition nuclear engineering,clinc150_oos_validation,1,0.9714455951355201,1,0.010182142395195048,1,True
work NUM hour week eat breakfast go right back bed sometimes think get exercise love sunset,persona_chat_train,1,0.9714446960685051,1,0.0037329878894541424,1,True
length time take new card get mailed,clinc150_oos_validation,1,0.9714442114482642,1,0.0055912471069184955,1,True
give interesting fact antarctica,clinc150_oos_train,1,0.9714438994158973,1,0.010182142395195048,1,True
carryon policy flight american airline,clinc150_oos_test,1,0.9714426680458582,1,0.010182142395195048,1,True
play song called baby shark,clinc150_oos_test,1,0.9714426192497312,1,0.010182142395195048,1,True
father died NUM love fishing hate lose blue eye,persona_chat_train,1,0.9714411425160928,1,0.010182142395195048,1,True
gas level gas tank,clinc150_oos_validation,1,0.9714396070727545,1,0.010182142395195048,1,True
whats number vacation day left,clinc150_oos_test,1,0.9714390884209472,1,0.008578515822632415,1,True
economy island entered long stagnant period many business relocated island period however health care insurance financial industry continue strong contributor economy NUM city houston long paced galveston population economic growth beginning NUM galveston historical foundation began effort preserve historic building NUM book galveston helped encourage preservation movement restoration effort financed motivated investor notably houston businessman george p mitchell gradually developed strand historic district reinvented area new family oriented tourism emerged city many year,wikitext_train,1,0.9714383040266459,1,0.0031059040454536335,1,True
donate overstock charity couponed love save money like keep stockpile organised,persona_chat_train,1,0.9714372015179584,1,0.010182142395195048,1,True
nevertheless underground organization individual particular polish underground state saved much poland valuable cultural treasure worked salvage many cultural institution artifact possible catholic church wealthy individual contributed survival artist work despite severe retribution nazi soviet polish underground cultural activity including publication concert live theater education academic research continued throughout war,wikitext_train,1,0.9714355147585456,1,0.005217640981186822,1,True
read back day march NUM th NUM,clinc150_oos_validation,1,0.9714299861217907,1,0.00796859959259566,1,True
passing along face eastern hill north sitabai cave small hindu excavation veranda probably three cell abandoned following discovery flaw rock towards east hill dry pond large artificial boulder buddhist cistern along bank end north spur main hill mound resembles buddhist stupa,wikitext_train,1,0.9714274574491497,1,0.010182142395195048,1,True
swap male voice,clinc150_oos_train,1,0.971425563208946,1,0.010182142395195048,1,True
many people died yesterday storm,clinc150_oos_test,1,0.9714226211862854,1,0.010182142395195048,1,True
book place chicago atlanta united airline,clinc150_oos_test,1,0.9714219386209547,1,0.010182142395195048,1,True
glass hate skiing favorite book twilight broke nose NUM th grade NUM toe one foot,persona_chat_train,1,0.9714219007739097,1,0.006247509398876805,1,True
often spend free time engaging activism work friend family work legal assistant law firm basically handle real estate work enjoy type activist work job personally fulfilling enjoying keeping news learning political issue,persona_chat_train,1,0.9714203508915493,1,0.004502060498772054,1,True
dance ballet child currently nursing school mother sunday school teacher,persona_chat_train,1,0.9714194101620858,1,0.00898088523368118,1,True
start call cynthia,clinc150_oos_validation,1,0.971418846041927,1,0.010182142395195048,1,True
place born,clinc150_oos_validation,1,0.9714186567208474,1,0.010182142395195048,1,True
whats name given,clinc150_oos_validation,1,0.971413195688398,1,0.007263201785328133,1,True
got rejection letter gifted program like play soccer best friend calden seven year old,persona_chat_train,1,0.9714129086048445,1,0.008298168870191691,1,True
read fun fact,clinc150_oos_train,1,0.9714126079679667,1,0.009276711905784274,1,True
live alone spoken family year enjoy hitchhiking NUM friend facebook formal situation make uncomfortable,persona_chat_train,1,0.971410457509734,1,0.010182142395195048,1,True
card apr compare others,clinc150_oos_validation,1,0.9714090962001111,1,0.009277538442218514,1,True
tell transfer NUM k,clinc150_oos_test,1,0.9714072929249169,1,0.008873186445596593,1,True
dream job become baseball announcer recently proposed girlfriend three year currently hold three job favorite band avenged sevenfold watch south park least day,persona_chat_train,1,0.9714040462471963,1,0.008774448356141384,1,True
sentiment behind commandment codified lord prayer begin father art heaven hallowed thy name according pope benedict xvi god revealed name moses established relationship mankind benedict state incarnation culmination process begun giving divine name benedict elaborates mean divine name could misused jesus inclusion hallowed thy name plea sanctification god name protect wonderful mystery accessibility u constantly assert true identity opposed distortion,wikitext_train,1,0.9714033180978401,1,0.00472338980559972,1,True
card broken,clinc150_oos_train,1,0.9714031589667105,1,0.009277538442218514,1,True
call different name,clinc150_oos_test,1,0.9714012761191197,1,0.010182142395195048,1,True
god complex characteristic expressed myth intricate relationship deity family tie loose group hierarchy combination separate god one deity diverse appearance art animal human object combination different form also alluded symbolism essential feature,wikitext_train,1,0.9713986000267054,1,0.00684447065889654,1,True
please double check reservation buffalo wild wing five game,clinc150_oos_validation,1,0.9713983643057518,1,0.010182142395195048,1,True
name kevin student college im studying software development enjoy working learning new thing play guitar,persona_chat_train,1,0.971397166754642,1,0.008158401996027687,1,True
find iphone,clinc150_oos_train,1,0.9713971118715464,1,0.010182142395195048,1,True
one dont know either guess,clinc150_oos_validation,1,0.9713957744164486,1,0.009075405226391442,1,True
whats current credit rating,clinc150_oos_validation,1,0.9713927983474271,1,0.010182142395195048,1,True
owe month bill,clinc150_oos_test,1,0.9713901011616967,1,0.010182142395195048,1,True
due getting new job need assistance NUM k rollover,clinc150_oos_validation,1,0.9713893144306845,1,0.007559996363056654,1,True
stay active retired ive eight grandchild good health,persona_chat_train,1,0.9713875396822763,1,0.006962015308096481,1,True
gratitude expressed quote sirach remember parent born give back equal gift,wikitext_train,1,0.9713874694443577,1,0.010182142395195048,1,True
ive dog love bake cooky knitting passion county wide bake sale feel home,persona_chat_validation,1,0.9713862696141989,1,0.007272284628621062,1,True
tell status aa flight,clinc150_oos_test,1,0.9713831936501067,1,0.010182142395195048,1,True
day last take car,clinc150_oos_test,1,0.9713786963285013,1,0.008894336688214877,1,True
live lake custom upholstery shop mother love grandchild wife,persona_chat_train,1,0.9713783531085719,1,0.010182142395195048,1,True
much NUM dollar peso,clinc150_oos_train,1,0.9713769833578015,1,0.010182142395195048,1,True
find travel alert haiti,clinc150_oos_test,1,0.9713753324293201,1,0.010182142395195048,1,True
enjoy video game magic mike favorite movie enjoy singing enjoy job teacher live big city,persona_chat_train,1,0.9713752296798872,1,0.010182142395195048,1,True
live japan biggest mansion country bought new mansion drive ferrari im touring frank ocean rapper,persona_chat_train,1,0.9713744154086568,1,0.009271823539081625,1,True
bought new mansion live japan biggest mansion country touring frank ocean drive ferrari im rapper,persona_chat_train,1,0.9713744154086568,1,0.009271823539081625,1,True
drive ferrari live japan biggest mansion country bought new mansion touring frank ocean im rapper,persona_chat_train,1,0.9713744154086568,1,0.009271823539081625,1,True
need flight booked san diego boston frontier,clinc150_oos_train,1,0.9713695653385153,1,0.008475619175142779,1,True
make NUM pin saving account,clinc150_oos_test,1,0.971369175421237,1,0.007860571200791533,1,True
help secure car rental reagan international airport march NUM,clinc150_oos_train,1,0.9713676293559372,1,0.010182142395195048,1,True
make roll dice,clinc150_oos_test,1,0.9713664237040175,1,0.010182142395195048,1,True
mom best friend cat person dog person live without cell phone enjoy occasional drink friend attend book club every week,persona_chat_train,1,0.9713655159535617,1,0.010182142395195048,1,True
need hotel new orleans may NUM NUM near french quarter,clinc150_oos_train,1,0.971365210115938,1,0.0061388880114794375,1,True
wear lot leather sleep late day ive black spiky hair listen metal music,persona_chat_train,1,0.9713620902613547,1,0.010182142395195048,1,True
know health benefit,clinc150_oos_validation,1,0.9713573100082088,1,0.006962015308096481,1,True
look much state tax,clinc150_oos_test,1,0.9713568859992978,1,0.008474813824138006,1,True
change car oil,clinc150_oos_validation,1,0.9713560714946732,1,0.010182142395195048,1,True
give fun fact dolphin,clinc150_oos_test,1,0.9713552361143574,1,0.010182142395195048,1,True
seven year old got rejection letter gifted program best friend calden like play soccer,persona_chat_train,1,0.9713532594976151,1,0.008298168870191691,1,True
none share thought book read found pretty good blog share opinion started collaborating popular publisher love read started small blog lately post review,persona_chat_train,1,0.9713494834237871,1,0.006866626614576599,1,True
apple cider fridge four month still drink,clinc150_oos_validation,1,0.9713482751570793,1,0.008576882576950107,1,True
read twenty book year im stunt double second job never broke bone body ever life raised single parent household,persona_chat_validation,1,0.9713459781941841,1,0.007451710898229769,1,True
add current song rock playlist,clinc150_oos_test,1,0.9713459548067902,1,0.010182142395195048,1,True
need pasta recipe,clinc150_oos_test,1,0.9713457428260015,1,0.008475619175142779,1,True
still thick accent word like hippopotamus difficult dog name wonton teach japanese drawing class came japan teach high school NUM year ago still single age NUM,persona_chat_train,1,0.9713385120798347,1,0.004611636484336601,1,True
old,clinc150_oos_test,1,0.9713350909866976,1,0.010182142395195048,1,True
much time new card mailed,clinc150_oos_test,1,0.9713347020557108,1,0.006893512521559231,1,True
work hospital twenty year old love pasta student small community college,persona_chat_train,1,0.9713311039386586,1,0.008058617524893508,1,True
find next holiday,clinc150_oos_test,1,0.9713276199548956,1,0.008678124445475721,1,True
sometimes wish wake morning trouble feeling emotion see therapist really understand ive older brother gotten trouble parent distant,persona_chat_train,1,0.971325429881941,1,0.00887479823015297,1,True
enough fuel get tampa,clinc150_oos_train,1,0.9713234546417759,1,0.010182142395195048,1,True
need hotel new orleans awesome review,clinc150_oos_train,1,0.9713234386582937,1,0.006561737353112995,1,True
wish money travel parent died plane crash live alone dog iq NUM,persona_chat_train,1,0.9713218875265952,1,0.008577697527454797,1,True
come credit card isnt working,clinc150_oos_test,1,0.9713215719101268,1,0.009277538442218514,1,True
end NUM th century city galveston population NUM NUM position natural harbor galveston bay along gulf mexico made center trade texas one largest cotton port nation competition new orleans throughout NUM th century port city galveston grew rapidly strand considered region primary business center time strand known wall street south late NUM s government constructed fort crockett defense coastal artillery battery galveston along bolivar road february NUM galveston officially visited us texas nicknamed old hoodoo first commissioned battleship united state navy festivity ship officer presented NUM NUM silver service adorned various texas motif gift citizen state,wikitext_train,1,0.9713198034286457,1,0.00387355005156631,1,True
abandon dinner reservation made,clinc150_oos_train,1,0.9713186396440073,1,0.008972695400243869,1,True
talk bit slower please,clinc150_oos_train,1,0.9713178207178234,1,0.010182142395195048,1,True
thanks helping today,clinc150_oos_validation,1,0.9713143838594526,1,0.010182142395195048,1,True
ink stain shirt suspender sometimes make shoulder hurt wish real dragon could train cat name leroy jenkins,persona_chat_train,1,0.9713141409232893,1,0.008782677585588872,1,True
want start calling adam,clinc150_oos_validation,1,0.9713120849908431,1,0.010182142395195048,1,True
favorite class painting art school like work acrylic aspire paint mural blonde hair,persona_chat_train,1,0.9713118065493297,1,0.009172415794555244,1,True
enough fund card,clinc150_oos_train,1,0.9713114167526257,1,0.009277538442218514,1,True
balance pnc account,clinc150_oos_validation,1,0.9713092781305859,1,0.008975117175171687,1,True
confirm reservation dave outback steakhouse,clinc150_oos_train,1,0.9713072162205105,1,0.010182142395195048,1,True
help get w NUM form,clinc150_oos_test,1,0.971306361478345,1,0.010182142395195048,1,True
need help finding phone,clinc150_oos_train,1,0.9713015390330012,1,0.008475619175142779,1,True
apply visa card,clinc150_oos_test,1,0.9713001539958857,1,0.009277538442218514,1,True
please cancel present task,clinc150_oos_train,1,0.9712935269281577,1,0.010182142395195048,1,True
set alarm quarter six tomorrow,clinc150_oos_validation,1,0.9712918735885663,1,0.007947249164774184,1,True
would talk bit faster instead,clinc150_oos_validation,1,0.9712915953352104,1,0.010182142395195048,1,True
farmer hobby include photography hiking favorite music genre rock two pet dog,persona_chat_train,1,0.9712907625443992,1,0.00897593102365335,1,True
visa expire,clinc150_oos_validation,1,0.9712891528369741,1,0.010182142395195048,1,True
shopping list pop tart,clinc150_oos_test,1,0.9712880406989719,1,0.010182142395195048,1,True
left knee filled metal family mean world enjoy jazz music girl play bingo every wednesday husband,persona_chat_train,1,0.9712791638230331,1,0.010182142395195048,1,True
whats status delta flight afternoon,clinc150_oos_test,1,0.9712779469240587,1,0.010182142395195048,1,True
want alarm NUM,clinc150_oos_test,1,0.9712750273368553,1,0.010182142395195048,1,True
go ahead give tire pressure vehicle,clinc150_oos_test,1,0.9712749834859459,1,0.010182142395195048,1,True
believe mermaid real terrified height mom best friend four sister,persona_chat_train,1,0.9712740731210372,1,0.008782677585588872,1,True
please talk bit faster,clinc150_oos_validation,1,0.9712734746535717,1,0.010182142395195048,1,True
famous twitch streamer helped design game starcraft im recluse ive allergy water im working building robot body double,persona_chat_validation,1,0.971272974572541,1,0.007263191781533063,1,True
help set direct depost,clinc150_oos_train,1,0.971272437599734,1,0.0093597028116581,1,True
afford new tv saving account,clinc150_oos_validation,1,0.9712722714341521,1,0.008061046826813856,1,True
one coin flip tail,clinc150_oos_train,1,0.9712721984857988,1,0.007768054734217267,1,True
black suburban spend lot time driving kid sport event drink lot apple martini get girl night member four book club pta two bunch group still dream going paris designing clothes,persona_chat_train,1,0.9712686447860586,1,0.004665146828930433,1,True
NUM serial embarked two lesbian storyline one involved nicole featured freya duric sophie hensser kissing nicole sparked complaint however nicole sexuality rather finding center attention james described dynamic stating freya exactly nicole like first arrived bay click nicole relates wild side freya idea far freya going take relationship geoff mellowed however vanity still present james said nicole angry freya hot list freya kissed prove think hot james opined nicole enjoy kiss happy center attention happy people talking incident eventually brought realisation become boring nicole denied involvement geoff however james said geoff reason became bored,wikitext_train,1,0.9712667007818372,1,0.004534587634457188,1,True
wan na know flight scheduled board,clinc150_oos_train,1,0.9712662473855854,1,0.004813496424635522,1,True
please set oven NUM f,clinc150_oos_test,1,0.9712654421003433,1,0.0093597028116581,1,True
change talking voice,clinc150_oos_test,1,0.9712648184279754,1,0.010182142395195048,1,True
clue taco bell take reservation,clinc150_oos_test,1,0.9712625958390156,1,0.008894336688214877,1,True
favorite singer jacob sartorius freetime enjoy cloud watching idea flirting stare distance work dead end NUM NUM job snakeskin oil salesman,persona_chat_train,1,0.9712595077989719,1,0.007860564625961852,1,True
possible reason behind frozen bank account,clinc150_oos_validation,1,0.9712589299057859,1,0.008975117175171687,1,True
month card expiration date,clinc150_oos_train,1,0.9712535500313937,1,0.009277538442218514,1,True
company made ai,clinc150_oos_test,1,0.9712511701696545,1,0.008972695400243869,1,True
enjoy jazz music girl family mean world play bingo every wednesday husband NUM dog parrot left knee filled metal,persona_chat_train,1,0.971250866988298,1,0.010182142395195048,1,True
blood NUM loosely based upton sinclair novel oil budget film NUM million earned NUM NUM million worldwide daniel day lewis starred oscar best leading actor role film received eight nomination overall NUM th academy award paul dano received bafta nomination best supporting actor anderson nominated best director director guild america film also received eight academy award nomination tying country old men nomination anderson received nomination best picture best director best adapted screenplay losing three coen brother country old men blood regarded critic one greatest film decade party declaring one accomplished american film modern era david denby new yorker wrote young writer director paul thomas anderson done work bear comparison greatest achievement griffith ford richard schickel proclaimed one wholly original american movie ever made,wikitext_train,1,0.9712472149286107,1,0.003992659858974956,1,True
lost phone need assistance,clinc150_oos_train,1,0.971246423687547,1,0.008475619175142779,1,True
went school chemistry work bookstore care fashion hate color orange dance weekend,persona_chat_validation,1,0.9712459866595917,1,0.007765613113859593,1,True
want hear joke elephant,clinc150_oos_test,1,0.971245093483533,1,0.010182142395195048,1,True
common comment novel graphic nature many act torture murder depicted novel vargas let reader see reality oppressive regime degree detail often used compatriot latin american literature michael wood suggests london review book vargas llosa tell u far detail day day intrigue sordid sadistic minutia torture murder walter kirn new york time suggests grisly scene dungeon interrogation torture session cast aspect novel pale light draining significance impact similarly kirn implies narrative machinery mentioned wood somewhat unwieldy also produce largely superfluous storyline plot line centered urania cabral described sturrock emotional centre focus novel wood agrees confrontation past demon hold reader attention contrast kirn review state urania segment talky atmospheric seem loan another sort book,wikitext_train,1,0.9712432264260896,1,0.002463986076678859,1,True
apr rate amex pretty good,clinc150_oos_train,1,0.971240212956479,1,0.010182142395195048,1,True
enjoy deep sea diving career party planning sister belongs cult hasnt spoken family year like perform stand comedy,persona_chat_train,1,0.9712393342012685,1,0.006166825208853088,1,True
call alexa home,clinc150_oos_test,1,0.9712380867725963,1,0.010182142395195048,1,True
ive black lab named trooper favorite activity rock climbing live colorado im mechanical engineer,persona_chat_validation,1,0.9712379519804897,1,0.007961229415520632,1,True
house burned card,clinc150_oos_validation,1,0.9712367230516918,1,0.009277538442218514,1,True
met taylor swift drive nissan pathfinder short brown hair favourite music country music,persona_chat_validation,1,0.9712358837237351,1,0.010182142395195048,1,True
building surrounding park used many public purpose throughout early NUM th century tower building served headquarters united confederate veteran reunion may NUM NUM NUM NUM NUM civil war veteran largest popular gathering history city time attended housed building camped park also become popular camping area later building served armory arkansas national guard NUM second floor tower building became little rock first public library NUM little rock built fire station park building gone band shell named h h foster also built park time also longer exists NUM work progress administration built museum fine art called arkansas art center south tower building,wikitext_train,1,0.9712356150914911,1,0.0045937828054393726,1,True
recently broke leg born premature one older sister named mary live texas,persona_chat_train,1,0.9712342329095683,1,0.009075405226391442,1,True
would like reserve table NUM sam steakhouse name jessie NUM pm,clinc150_oos_validation,1,0.9712337877061767,1,0.010182142395195048,1,True
live tiny house save money tend bar weekend week go college become lawyer listen blue jazz collect single malt scotch,persona_chat_train,1,0.9712336999903476,1,0.008973499390176387,1,True
listen blue jazz live tiny house save money tend bar weekend collect single malt scotch week go college become lawyer,persona_chat_train,1,0.9712336999903476,1,0.008973499390176387,1,True
unfortunately would appear luggage totally lost,clinc150_oos_test,1,0.9712311051911412,1,0.010182142395195048,1,True
tell square root pi,clinc150_oos_validation,1,0.9712302599380903,1,0.010182142395195048,1,True
always wanted pot bellied pig beauty pageant one time feel like worth effort love owning nice office supply mom teach kindergarten dad tax assessor,persona_chat_train,1,0.9712302212834927,1,0.007608058313058552,1,True
american express card expire,clinc150_oos_train,1,0.9712293522591566,1,0.009277538442218514,1,True
get destination,clinc150_oos_train,1,0.9712256063044029,1,0.010182142395195048,1,True
studying special education teacher navy brat attended NUM school NUM year make friend fast say goodbye fast chew nail kayak lake weekend,persona_chat_train,1,0.971225415560775,1,0.007969481384342891,1,True
NUM cup grape many calorie,clinc150_oos_train,1,0.9712239102098063,1,0.010182142395195048,1,True
mother nurse love sew wait table cafe ive cat,persona_chat_train,1,0.971221321106636,1,0.010182142395195048,1,True
delta carryon policy flight,clinc150_oos_train,1,0.9712212814336438,1,0.010182142395195048,1,True
